,남녀비율가중
17242,110.99799999999999
17243,110.99799999999999
17244,110.99799999999999
17245,110.99799999999999
17246,110.99799999999999
17247,110.99799999999999
17248,110.99799999999999
17249,110.99799999999999
17250,110.99799999999999
17251,110.99799999999999
17252,110.99799999999999
17253,110.99799999999999
17254,110.99799999999999
17255,110.99799999999999
17256,110.99799999999999
17257,110.99799999999999
17258,110.99799999999999
17259,110.99799999999999
17260,110.99799999999999
17261,110.99799999999999
17262,110.99799999999999
17263,110.99799999999999
17264,110.99799999999999
17265,110.99799999999999
17266,110.99799999999999
17267,110.99799999999999
17268,110.99799999999999
17269,110.99799999999999
17270,110.99799999999999
17271,110.99799999999999
17272,110.99799999999999
17273,110.99799999999999
17274,110.99799999999999
17275,110.99799999999999
17276,110.99799999999999
17277,110.99799999999999
17278,110.99799999999999
17279,110.99799999999999
17280,110.99799999999999
17281,110.99799999999999
17282,110.99799999999999
17283,110.99799999999999
17284,110.99799999999999
17285,110.99799999999999
17286,110.99799999999999
17287,110.99799999999999
17288,110.99799999999999
17289,110.99799999999999
17290,110.99799999999999
17291,110.99799999999999
17292,110.99799999999999
17293,110.99799999999999
17294,110.99799999999999
17295,110.99799999999999
17296,110.99799999999999
17297,110.99799999999999
17298,110.99799999999999
17299,110.99799999999999
17300,110.99799999999999
17301,110.99799999999999
17302,110.99799999999999
17303,110.99799999999999
17304,110.99799999999999
17305,110.99799999999999
17306,110.99799999999999
17307,110.99799999999999
17308,110.99799999999999
17309,110.99799999999999
17310,110.99799999999999
17311,110.99799999999999
17312,110.99799999999999
17313,110.99799999999999
17314,110.99799999999999
17315,110.99799999999999
17316,110.99799999999999
17317,110.99799999999999
17318,110.99799999999999
17319,110.99799999999999
17320,110.99799999999999
17321,110.99799999999999
17322,110.99799999999999
17323,110.99799999999999
17324,110.99799999999999
17325,110.99799999999999
17326,110.99799999999999
17327,110.99799999999999
17328,110.99799999999999
17329,110.99799999999999
17330,110.99799999999999
17331,110.99799999999999
17332,110.99799999999999
17333,110.99799999999999
17334,110.99799999999999
17335,110.99799999999999
17336,110.99799999999999
17337,110.99799999999999
17338,110.99799999999999
17339,110.99799999999999
17340,110.99799999999999
17341,110.99799999999999
17342,110.99799999999999
17343,110.99799999999999
17344,110.99799999999999
17345,110.99799999999999
17346,110.99799999999999
17347,110.99799999999999
17348,110.99799999999999
17349,110.99799999999999
17350,110.99799999999999
17351,110.99799999999999
17352,110.99799999999999
17353,110.99799999999999
17354,110.99799999999999
17355,110.99799999999999
17356,110.99799999999999
17357,110.99799999999999
17358,110.99799999999999
17359,110.99799999999999
17360,110.99799999999999
17361,110.99799999999999
17362,110.99799999999999
17363,110.99799999999999
17364,110.99799999999999
17365,110.99799999999999
17366,110.99799999999999
17367,110.99799999999999
17368,110.99799999999999
17369,110.99799999999999
17370,110.99799999999999
17371,110.99799999999999
17372,110.99799999999999
17373,110.99799999999999
17374,110.99799999999999
17375,110.99799999999999
17376,110.99799999999999
17377,110.99799999999999
17378,110.99799999999999
17379,110.99799999999999
17380,110.99799999999999
17381,110.99799999999999
17382,110.99799999999999
17383,110.99799999999999
17384,110.99799999999999
17385,110.99799999999999
17386,110.99799999999999
17387,110.99799999999999
17388,110.99799999999999
17389,110.99799999999999
17390,110.99799999999999
17391,110.99799999999999
17392,110.99799999999999
17393,110.99799999999999
17394,110.99799999999999
17395,110.99799999999999
17396,110.99799999999999
17397,110.99799999999999
17398,110.99799999999999
17399,110.99799999999999
17400,110.99799999999999
17401,110.99799999999999
17402,110.99799999999999
17403,110.99799999999999
17404,110.99799999999999
17405,110.99799999999999
17406,110.99799999999999
17407,110.99799999999999
17408,110.99799999999999
17409,110.99799999999999
17410,110.99799999999999
17411,110.99799999999999
17412,110.99799999999999
17413,110.99799999999999
17414,110.99799999999999
17415,110.99799999999999
17416,110.99799999999999
17417,110.99799999999999
17418,110.99799999999999
17419,110.99799999999999
17420,110.99799999999999
17421,110.99799999999999
17422,110.99799999999999
17423,110.99799999999999
17424,110.99799999999999
17425,110.99799999999999
17426,110.99799999999999
17427,110.99799999999999
17428,110.99799999999999
17429,110.99799999999999
17430,110.99799999999999
17431,110.99799999999999
17432,110.99799999999999
17433,110.99799999999999
17434,110.99799999999999
17435,110.99799999999999
17436,110.99799999999999
17437,110.99799999999999
17438,110.99799999999999
17439,110.99799999999999
17440,110.99799999999999
17441,110.99799999999999
17442,110.99799999999999
17443,110.99799999999999
17444,110.99799999999999
17445,110.99799999999999
17446,110.99799999999999
17447,110.99799999999999
17448,110.99799999999999
17449,110.99799999999999
17450,110.99799999999999
17451,110.99799999999999
17452,110.99799999999999
17453,110.99799999999999
17454,110.99799999999999
17455,110.99799999999999
17456,110.99799999999999
17457,110.99799999999999
17458,110.99799999999999
17459,110.99799999999999
17460,110.99799999999999
17461,110.99799999999999
17462,110.99799999999999
17463,110.99799999999999
17464,110.99799999999999
17465,110.99799999999999
17466,110.99799999999999
17467,110.99799999999999
17468,110.99799999999999
17469,110.99799999999999
17470,110.99799999999999
17471,110.99799999999999
17472,110.99799999999999
17473,110.99799999999999
17474,110.99799999999999
17475,110.99799999999999
17476,110.99799999999999
17477,110.99799999999999
17478,110.99799999999999
17479,110.99799999999999
17480,110.99799999999999
17481,110.99799999999999
17482,110.99799999999999
17483,110.99799999999999
17484,110.99799999999999
17485,110.99799999999999
17486,110.99799999999999
17487,110.99799999999999
17488,110.99799999999999
17489,110.99799999999999
17490,110.99799999999999
17491,110.99799999999999
17492,110.99799999999999
17493,110.99799999999999
17494,110.99799999999999
17495,110.99799999999999
17496,110.99799999999999
17497,110.99799999999999
17498,110.99799999999999
17499,110.99799999999999
17500,110.99799999999999
17501,110.99799999999999
17502,110.99799999999999
17503,110.99799999999999
17504,110.99799999999999
17505,110.99799999999999
17506,110.99799999999999
17507,110.99799999999999
17508,110.99799999999999
17509,110.99799999999999
17510,110.99799999999999
17511,110.99799999999999
17512,110.99799999999999
17513,110.99799999999999
17514,110.99799999999999
17515,110.99799999999999
17516,110.99799999999999
17517,110.99799999999999
17518,110.99799999999999
17519,110.99799999999999
17520,110.99799999999999
17521,110.99799999999999
17522,110.99799999999999
17523,110.99799999999999
17524,110.99799999999999
17525,110.99799999999999
17526,110.99799999999999
17527,110.99799999999999
17528,110.99799999999999
17529,110.99799999999999
17530,110.99799999999999
17531,110.99799999999999
17532,110.99799999999999
17533,110.99799999999999
17534,110.99799999999999
17535,110.99799999999999
17536,110.99799999999999
17537,110.99799999999999
17538,110.99799999999999
17539,110.99799999999999
17540,110.99799999999999
17541,110.99799999999999
17542,110.99799999999999
17543,110.99799999999999
17544,110.99799999999999
17545,110.99799999999999
17546,110.99799999999999
17547,110.99799999999999
17548,110.99799999999999
17549,110.99799999999999
17550,110.99799999999999
17551,110.99799999999999
17552,110.99799999999999
17553,110.99799999999999
17554,110.99799999999999
17555,110.99799999999999
17556,110.99799999999999
17557,110.99799999999999
17558,110.99799999999999
17559,110.99799999999999
17560,110.99799999999999
17561,110.99799999999999
17562,110.99799999999999
17563,110.99799999999999
17564,110.99799999999999
17565,110.99799999999999
17566,110.99799999999999
17567,110.99799999999999
17568,110.99799999999999
17569,110.99799999999999
17570,110.99799999999999
17571,110.99799999999999
17572,110.99799999999999
17573,110.99799999999999
17574,110.99799999999999
17575,110.99799999999999
17576,110.99799999999999
17577,110.99799999999999
17578,110.99799999999999
17579,110.99799999999999
17580,110.99799999999999
17581,110.99799999999999
17582,110.99799999999999
17583,110.99799999999999
17584,110.99799999999999
17585,110.99799999999999
17586,110.99799999999999
17587,110.99799999999999
17588,110.99799999999999
17589,110.99799999999999
17590,110.99799999999999
17591,110.99799999999999
17592,110.99799999999999
17593,110.99799999999999
17594,110.99799999999999
17595,110.99799999999999
17596,110.99799999999999
17597,110.99799999999999
17598,110.99799999999999
17599,110.99799999999999
17600,110.99799999999999
17601,110.99799999999999
17602,110.99799999999999
17603,110.99799999999999
17604,110.99799999999999
17605,110.99799999999999
17606,110.99799999999999
17607,110.99799999999999
17608,110.99799999999999
17609,110.99799999999999
17610,110.99799999999999
17611,110.99799999999999
17612,110.99799999999999
17613,110.99799999999999
17614,110.99799999999999
17615,110.99799999999999
17616,110.99799999999999
17617,110.99799999999999
17618,110.99799999999999
17619,110.99799999999999
17620,110.99799999999999
17621,110.99799999999999
17622,110.99799999999999
17623,110.99799999999999
17624,110.99799999999999
17625,110.99799999999999
17626,110.99799999999999
17627,110.99799999999999
17628,110.99799999999999
17629,110.99799999999999
17630,110.99799999999999
17631,110.99799999999999
17632,110.99799999999999
17633,110.99799999999999
17634,110.99799999999999
17635,110.99799999999999
17636,110.99799999999999
17637,110.99799999999999
17638,110.99799999999999
17639,110.99799999999999
17640,110.99799999999999
17641,110.99799999999999
17642,110.99799999999999
17643,110.99799999999999
17644,110.99799999999999
17645,110.99799999999999
17646,110.99799999999999
17647,110.99799999999999
17648,110.99799999999999
17649,110.99799999999999
17650,110.99799999999999
17651,110.99799999999999
17652,110.99799999999999
17653,110.99799999999999
17654,110.99799999999999
17655,110.99799999999999
17656,110.99799999999999
17657,110.99799999999999
17658,110.99799999999999
17659,110.99799999999999
17660,110.99799999999999
17661,110.99799999999999
17662,110.99799999999999
17663,110.99799999999999
17664,110.99799999999999
17665,110.99799999999999
17666,110.99799999999999
17667,110.99799999999999
17668,110.99799999999999
17669,110.99799999999999
17670,110.99799999999999
17671,110.99799999999999
17672,110.99799999999999
17673,110.99799999999999
17674,110.99799999999999
17675,110.99799999999999
17676,110.99799999999999
17677,110.99799999999999
17678,110.99799999999999
17679,110.99799999999999
17680,110.99799999999999
17681,110.99799999999999
17682,110.99799999999999
17683,110.99799999999999
17684,110.99799999999999
17685,110.99799999999999
17686,110.99799999999999
17687,110.99799999999999
17688,110.99799999999999
17689,110.99799999999999
17690,110.99799999999999
17691,110.99799999999999
17692,110.99799999999999
17693,110.99799999999999
17694,110.99799999999999
17695,110.99799999999999
17696,110.99799999999999
17697,110.99799999999999
17698,110.99799999999999
17699,110.99799999999999
17700,110.99799999999999
17701,110.99799999999999
